"word" "doc" "freq"
4906 95 1
4930 95 1
4979 95 1
4980 95 1
5092 95 1
5106 95 3
5108 95 3
5265 95 1
5266 95 2
5294 95 1
5401 95 4
5446 95 1
5642 95 1
5670 95 1
5674 95 2
5849 95 1
39 96 1
90 96 1
102 96 1
185 96 1
208 96 1
224 96 1
256 96 1
258 96 2
317 96 1
360 96 1
433 96 1
473 96 1
520 96 1
540 96 1
603 96 1
621 96 1
656 96 1
737 96 1
743 96 2
810 96 1
953 96 1
1010 96 1
1056 96 1
1090 96 3
1123 96 1
1133 96 3
1150 96 1
1159 96 1
1194 96 3
1216 96 2
1276 96 1
1284 96 1
1330 96 1
1426 96 1
1445 96 1
1486 96 1
1487 96 6
1488 96 1
1489 96 1
1490 96 4
1497 96 1
1621 96 2
1664 96 3
1723 96 1
1742 96 5
1798 96 6
1851 96 9
1873 96 2
1897 96 1
1941 96 1
1942 96 1
2016 96 1
2038 96 1
2052 96 2
2100 96 1
2102 96 1
2118 96 1
2146 96 1
2184 96 1
2297 96 2
2313 96 3
2371 96 1
2378 96 1
2591 96 1
2638 96 1
2800 96 3
2877 96 1
2939 96 2
3130 96 1
3141 96 1
3218 96 1
3306 96 1
3326 96 1
3493 96 1
3617 96 1
3638 96 11
3660 96 1
3692 96 1
3741 96 1
3836 96 2
3904 96 1
3998 96 2
4039 96 1
4072 96 1
4090 96 1
4114 96 1
4158 96 2
4204 96 3
4213 96 2
4229 96 1
4238 96 1
4253 96 1
4273 96 1
4398 96 1
4690 96 2
4805 96 2
4965 96 1
5012 96 1
5088 96 1
5141 96 1
5254 96 2
5265 96 1
5287 96 2
5358 96 1
5527 96 1
5601 96 1
5701 96 1
5727 96 1
5782 96 1
5867 96 1
5902 96 3
70 97 1
72 97 1
162 97 2
186 97 3
283 97 1
289 97 1
316 97 1
356 97 1
430 97 1
434 97 1
464 97 4
493 97 9
506 97 1
635 97 1
737 97 1
796 97 1
1019 97 1
1071 97 2
1083 97 1
1086 97 2
1090 97 1
1114 97 1
1124 97 1
1125 97 1
1133 97 1
1162 97 1
1283 97 1
1293 97 4
1342 97 1
1392 97 1
1487 97 2
1525 97 2
1696 97 1
1770 97 1
1871 97 1
1897 97 1
1917 97 1
2141 97 1
2146 97 1
2199 97 1
2200 97 1
2206 97 2
2252 97 2
2278 97 2
2309 97 1
2371 97 1
2377 97 1
2430 97 1
2433 97 1
2439 97 2
2484 97 1
2498 97 2
2499 97 3
2542 97 2
2547 97 1
2563 97 3
2593 97 1
2606 97 1
2644 97 1
2709 97 1
2712 97 2
2713 97 1
2757 97 1
2877 97 1
2883 97 1
2979 97 1
2995 97 1
3039 97 2
3094 97 2
3233 97 1
3284 97 1
3306 97 2
3376 97 1
3392 97 3
3402 97 1
3479 97 2
3493 97 1
3511 97 1
3648 97 1
3674 97 1
3733 97 1
3734 97 1
3741 97 1
3791 97 1
3801 97 2
3885 97 1
3970 97 1
4006 97 3
4093 97 1
4106 97 1
4122 97 7
4164 97 3
4185 97 1
4200 97 5
4206 97 1
4207 97 3
4219 97 2
4236 97 1
4239 97 4
4302 97 1
4425 97 2
4460 97 1
4502 97 1
4512 97 1
4528 97 1
4621 97 1
4694 97 1
4698 97 1
4797 97 1
4799 97 1
4896 97 1
4906 97 3
4930 97 1
4979 97 5
5130 97 1
5265 97 1
5329 97 1
5336 97 1
5401 97 3
5457 97 1
5525 97 2
5527 97 2
5637 97 1
5661 97 1
5674 97 1
5821 97 1
5836 97 1
5858 97 1
5867 97 1
18 98 1
39 98 1
100 98 1
181 98 1
186 98 1
223 98 1
224 98 4
227 98 2
284 98 1
289 98 2
353 98 2
476 98 1
506 98 2
737 98 2
821 98 1
861 98 1
930 98 1
1080 98 2
1084 98 1
1105 98 8
1342 98 1
1353 98 1
1398 98 2
1454 98 1
1487 98 1
1670 98 2
1700 98 1
1737 98 1
1795 98 1
1810 98 1
1903 98 1
2088 98 1
2094 98 1
2111 98 3
2112 98 1
2158 98 1
2172 98 2
2262 98 1
2305 98 2
2452 98 1
2505 98 3
2550 98 1
2578 98 1
2609 98 1
2614 98 1
2716 98 1
2722 98 1
2877 98 1
2962 98 1
3035 98 1
3147 98 2
3218 98 1
3227 98 1
3306 98 5
3392 98 5
3518 98 1
3519 98 1
3520 98 1
3521 98 1
3522 98 1
3581 98 3
3677 98 1
3681 98 2
3736 98 2
3862 98 1
3955 98 1
4093 98 1
4106 98 1
4114 98 1
4138 98 6
4158 98 2
4184 98 2
4204 98 2
4239 98 4
4374 98 2
4390 98 1
4399 98 1
4513 98 2
4528 98 2
4572 98 1
4746 98 1
4857 98 1
4882 98 1
4899 98 1
4979 98 1
5014 98 1
5055 98 1
5065 98 3
5066 98 2
5081 98 2
5137 98 1
5142 98 3
5255 98 1
5265 98 1
5353 98 2
5435 98 1
5459 98 1
5554 98 2
5555 98 1
5574 98 1
5834 98 1
5867 98 1
11 99 1
72 99 1
175 99 1
180 99 1
181 99 1
227 99 1
256 99 1
258 99 1
260 99 1
283 99 1
323 99 1
353 99 1
404 99 2
432 99 1
470 99 1
477 99 2
611 99 1
629 99 1
726 99 1
737 99 2
743 99 2
870 99 4
1065 99 1
1090 99 1
1123 99 1
1124 99 2
1125 99 1
1146 99 1
1161 99 1
1194 99 1
1260 99 1
1287 99 1
1426 99 1
1452 99 2
1487 99 1
1509 99 1
1522 99 1
1565 99 1
1664 99 2
1742 99 3
1818 99 3
1830 99 2
1851 99 3
1863 99 2
1873 99 2
1874 99 1
1883 99 1
1905 99 1
1932 99 1
1941 99 1
1942 99 1
1953 99 1
2026 99 1
2091 99 1
2313 99 1
2326 99 2
2371 99 1
2447 99 1
2458 99 1
2459 99 1
2505 99 2
2550 99 2
2593 99 1
2608 99 1
2632 99 3
2655 99 1
2771 99 1
2800 99 1
2877 99 1
2959 99 1
3039 99 2
3095 99 1
3143 99 1
3189 99 1
3247 99 1
3392 99 3
3674 99 1
3681 99 1
3748 99 1
3784 99 1
3832 99 1
3859 99 1
3862 99 1
3919 99 1
3936 99 7
3946 99 1
3954 99 1
4039 99 1
4214 99 2
4285 99 1
4321 99 1
4327 99 1
4392 99 1
4528 99 1
4660 99 1
4706 99 1
4709 99 1
4715 99 1
4748 99 1
4884 99 1
4899 99 1
4962 99 1
4963 99 1
4965 99 2
5078 99 1
5088 99 1
5141 99 1
5182 99 2
5336 99 3
5527 99 1
5821 99 1
5835 99 1
30 100 2
175 100 1
180 100 1
224 100 2
227 100 1
254 100 1
360 100 1
398 100 2
432 100 1
737 100 2
872 100 1
997 100 1
1049 100 9
1120 100 1
1197 100 2
1426 100 1
1452 100 1
1544 100 1
1550 100 1
1664 100 2
1697 100 1
1737 100 1
1742 100 1
1821 100 2
1838 100 1
1851 100 3
1897 100 1
1924 100 1
1942 100 2
1953 100 3
1965 100 1
2022 100 3
2046 100 2
2197 100 1
2252 100 1
2291 100 5
2314 100 1
2447 100 2
2508 100 1
2608 100 5
2617 100 3
2623 100 2
2655 100 2
2737 100 2
2877 100 1
2946 100 1
3023 100 2
3039 100 2
3130 100 1
3141 100 3
3215 100 1
3271 100 1
3306 100 1
3392 100 2
3486 100 1
3640 100 1
3766 100 2
3855 100 1
3859 100 1
3924 100 2
4114 100 1
4188 100 1
4200 100 1
4206 100 1
4239 100 2
4361 100 1
4386 100 1
4463 100 1
4709 100 5
4720 100 3
4748 100 1
4911 100 2
4979 100 1
5025 100 4
5088 100 1
5102 100 1
5155 100 2
5339 100 2
5350 100 1
5358 100 2
5525 100 3
5527 100 1
5670 100 1
5782 100 1
5821 100 1
5866 100 1
5883 100 5
5920 100 1
79 101 1
164 101 2
181 101 1
186 101 1
258 101 1
610 101 2
613 101 1
726 101 1
905 101 1
911 101 1
940 101 1
1010 101 13
1058 101 2
1544 101 1
1552 101 2
2172 101 9
2305 101 4
2316 101 1
2333 101 2
2869 101 1
2946 101 1
3406 101 1
3660 101 3
3681 101 1
4005 101 1
4017 101 1
4235 101 1
4321 101 1
4471 101 1
4799 101 1
4873 101 1
4887 101 1
5002 101 1
5142 101 1
5516 101 1
5525 101 1
5547 101 1
5674 101 1
5710 101 3
5711 101 2
5782 101 1
5852 101 2
5866 101 1
5901 101 1
5903 101 1
162 102 2
181 102 1
208 102 3
210 102 1
224 102 2
289 102 2
352 102 1
438 102 2
473 102 6
516 102 1
562 102 1
622 102 1
635 102 3
650 102 3
836 102 1
943 102 1
1018 102 1
1025 102 2
1031 102 1
1042 102 1
1080 102 1
1125 102 2
1199 102 1
1223 102 5
1224 102 3
1330 102 2
1333 102 1
1353 102 2
1437 102 1
1452 102 1
1469 102 2
1498 102 1
1525 102 1
1630 102 1
1724 102 1
1728 102 1
1745 102 1
1851 102 1
1933 102 1
2026 102 1
2146 102 1
2155 102 1
2200 102 1
2252 102 2
2439 102 2
2448 102 1
2526 102 1
2563 102 3
2583 102 2
2626 102 1
2712 102 1
2744 102 2
2757 102 1
2877 102 1
2890 102 1
2923 102 2
2947 102 1
3003 102 1
3035 102 1
3039 102 2
3050 102 2
3069 102 2
3234 102 5
3283 102 1
3308 102 2
3342 102 1
3392 102 2
3538 102 1
3541 102 2
3618 102 1
3621 102 1
3660 102 1
3677 102 5
3734 102 2
3741 102 2
3855 102 2
3862 102 1
3864 102 1
3885 102 10
3936 102 2
4005 102 1
4090 102 8
4174 102 1
4200 102 5
4206 102 1
4219 102 3
4302 102 1
4399 102 1
4464 102 1
4466 102 1
4528 102 1
4539 102 1
4598 102 1
4621 102 2
4799 102 4
4972 102 2
4979 102 1
4980 102 2
4982 102 1
5116 102 1
5150 102 2
5191 102 1
5206 102 1
5401 102 1
5459 102 1
5525 102 2
5528 102 1
5686 102 1
5821 102 1
5841 102 1
5858 102 1
12 103 1
43 103 1
72 103 1
162 103 4
245 103 1
293 103 2
334 103 1
344 103 3
473 103 1
503 103 2
650 103 1
702 103 1
726 103 2
737 103 2
760 103 1
783 103 1
856 103 1
865 103 2
944 103 1
946 103 1
963 103 1
1071 103 3
1074 103 1
1133 103 1
1277 103 1
1284 103 1
1311 103 1
1365 103 1
1452 103 2
1487 103 1
1551 103 1
1560 103 4
1834 103 1
1875 103 1
1927 103 2
1976 103 1
2009 103 3
2024 103 1
2026 103 1
2069 103 1
2100 103 1
2112 103 1
2146 103 1
2158 103 2
2267 103 1
2313 103 1
2396 103 1
2505 103 1
2550 103 1
2714 103 1
2715 103 3
2759 103 1
2775 103 1
2795 103 1
2873 103 1
2877 103 1
2970 103 5
2975 103 1
3017 103 1
3123 103 4
3141 103 1
3147 103 2
3165 103 1
3198 103 1
3218 103 2
3230 103 1
3540 103 1
3571 103 2
3573 103 2
3629 103 1
3652 103 1
3826 103 1
3848 103 1
4001 103 1
4072 103 1
4093 103 1
4197 103 1
4200 103 3
4204 103 1
4228 103 1
4239 103 1
4253 103 1
4291 103 1
4505 103 1
4516 103 1
4528 103 1
4611 103 1
4641 103 1
4648 103 2
4874 103 1
4980 103 2
5045 103 1
5088 103 4
5108 103 1
5137 103 1
5210 103 1
5294 103 1
5316 103 1
5435 103 1
5525 103 1
5638 103 1
5782 103 1
5867 103 1
5872 103 1
5884 103 1
11 104 1
181 104 1
506 104 1
518 104 2
561 104 1
1017 104 1
1042 104 3
1050 104 1
1082 104 1
1287 104 2
1330 104 2
1333 104 1
1431 104 1
1446 104 1
1544 104 1
1611 104 1
1743 104 1
1851 104 2
1896 104 1
1903 104 1
1929 104 1
1976 104 1
2100 104 2
2112 104 3
2146 104 2
2188 104 3
2251 104 1
2436 104 3
2756 104 1
2869 104 1
2877 104 1
3050 104 1
3071 104 2
3306 104 1
3310 104 1
3392 104 12
3481 104 2
3511 104 1
3571 104 1
3573 104 1
3581 104 1
3674 104 1
3725 104 1
3775 104 1
3778 104 1
3840 104 1
3974 104 1
4057 104 1
4111 104 2
4134 104 1
4197 104 3
4200 104 2
4204 104 3
4235 104 2
4236 104 1
4239 104 3
4285 104 1
4436 104 1
4446 104 2
4497 104 1
4506 104 1
4528 104 3
4541 104 1
4555 104 1
4592 104 2
4694 104 1
4716 104 1
4760 104 1
4816 104 1
4834 104 1
4853 104 1
5075 104 1
5293 104 1
5513 104 3
5555 104 1
5853 104 4
5886 104 5
5901 104 1
41 105 1
46 105 2
65 105 1
70 105 2
181 105 1
236 105 1
283 105 1
338 105 1
473 105 2
506 105 1
518 105 1
535 105 2
726 105 1
737 105 2
1019 105 1
1042 105 1
1055 105 1
1056 105 2
1071 105 2
1125 105 1
1452 105 3
1487 105 1
1673 105 1
1674 105 1
1855 105 1
1890 105 2
1905 105 1
1917 105 2
2022 105 1
2100 105 1
2146 105 2
2176 105 2
2252 105 1
2278 105 2
2377 105 1
2503 105 1
2587 105 1
2593 105 2
2639 105 4
2699 105 5
2712 105 1
2743 105 1
2823 105 9
2834 105 3
2877 105 1
2891 105 1
2946 105 1
2972 105 1
3014 105 1
3039 105 3
3050 105 2
3123 105 7
3150 105 1
3171 105 1
3350 105 2
3354 105 2
3380 105 4
3392 105 11
3511 105 1
3581 105 5
3674 105 2
3681 105 2
3734 105 1
3741 105 2
3748 105 1
4006 105 1
4097 105 1
4183 105 1
4200 105 8
4204 105 8
4207 105 1
4219 105 1
4302 105 1
4390 105 1
4464 105 2
4517 105 1
4528 105 1
4698 105 2
4799 105 1
4828 105 1
4871 105 1
4979 105 2
4980 105 1
5014 105 1
5078 105 1
5137 105 1
5329 105 1
5336 105 1
5358 105 1
5383 105 1
5392 105 1
5401 105 5
5525 105 3
5657 105 3
5782 105 1
5849 105 1
5859 105 1
74 106 1
284 106 1
372 106 1
534 106 1
791 106 1
1031 106 1
1123 106 1
1133 106 1
1172 106 1
1197 106 1
1330 106 1
1452 106 1
1465 106 1
1466 106 1
1550 106 1
1790 106 2
1830 106 2
1875 106 1
1897 106 1
1905 106 1
2200 106 2
2477 106 1
2497 106 1
2533 106 1
2562 106 1
2623 106 1
2655 106 1
2745 106 1
2877 106 1
3011 106 1
3060 106 1
3080 106 1
3245 106 1
3249 106 2
3306 106 1
3308 106 1
3392 106 4
3662 106 1
3677 106 4
3838 106 1
4039 106 1
4093 106 1
4126 106 1
4158 106 1
4239 106 1
4414 106 1
4446 106 2
4490 106 2
4520 106 1
4525 106 1
4648 106 1
5088 106 1
5137 106 1
5294 106 2
5598 106 3
5642 106 1
5661 106 1
5670 106 1
38 107 1
39 107 1
137 107 1
162 107 1
181 107 2
227 107 1
289 107 1
321 107 1
423 107 1
488 107 1
821 107 2
1017 107 1
1221 107 1
1253 107 1
1525 107 1
1596 107 1
1830 107 1
2044 107 2
2079 107 1
2200 107 2
2258 107 2
2458 107 1
2877 107 1
2945 107 2
3039 107 2
3125 107 1
3141 107 1
3240 107 2
3303 107 1
3306 107 1
3392 107 10
3674 107 1
3681 107 1
3721 107 1
3974 107 1
4096 107 1
4239 107 2
4349 107 2
4441 107 1
4461 107 1
4668 107 1
4688 107 1
4753 107 2
4786 107 4
4880 107 1
5106 107 1
5141 107 3
5142 107 1
5265 107 1
5356 107 1
5401 107 3
5670 107 1
5867 107 1
65 108 2
72 108 2
289 108 1
432 108 2
473 108 1
783 108 1
1019 108 1
1056 108 1
1064 108 1
1071 108 1
1123 108 1
1291 108 1
1335 108 2
1414 108 1
1454 108 3
1487 108 1
1489 108 1
1621 108 2
1673 108 2
1851 108 2
1905 108 1
1915 108 1
1929 108 1
2091 108 1
2113 108 2
2146 108 1
2277 108 2
2423 108 1
2439 108 3
2513 108 3
2624 108 1
2632 108 1
2699 108 2
2712 108 3
2823 108 1
2833 108 4
2877 108 1
2939 108 1
3035 108 1
3039 108 3
3050 108 1
3095 108 2
3123 108 2
3221 108 3
3342 108 1
3350 108 1
3373 108 2
3392 108 1
3398 108 2
3581 108 2
3674 108 1
3709 108 1
3712 108 1
3734 108 1
3741 108 6
3757 108 1
3934 108 2
3948 108 1
4090 108 1
4158 108 2
4200 108 3
4207 108 2
4219 108 3
4239 108 1
4326 108 1
4382 108 2
4428 108 2
4460 108 1
4540 108 1
4697 108 2
4698 108 1
4782 108 4
4802 108 4
4834 108 3
4906 108 2
4929 108 1
5000 108 5
5075 108 2
5142 108 1
5275 108 1
5277 108 1
5401 108 2
5446 108 1
5661 108 2
5674 108 2
5867 108 1
12 109 1
46 109 1
74 109 1
91 109 1
186 109 2
208 109 1
284 109 3
296 109 1
311 109 1
344 109 1
398 109 1
562 109 1
575 109 1
661 109 1
737 109 1
740 109 1
778 109 1
783 109 1
791 109 2
943 109 5
944 109 6
1013 109 1
1058 109 1
1071 109 1
1123 109 1
1142 109 2
1223 109 1
1330 109 4
1342 109 2
1465 109 1
1466 109 1
1560 109 1
1565 109 1
1621 109 2
1642 109 1
1851 109 1
1882 109 1
2056 109 1
2188 109 6
2200 109 1
2278 109 1
2285 109 1
2288 109 1
2368 109 1
2497 109 1
2581 109 1
2644 109 1
2687 109 1
2741 109 1
2877 109 1
3026 109 1
3130 109 1
3142 109 1
3240 109 1
3280 109 1
3281 109 1
3306 109 1
3392 109 6
3413 109 1
3461 109 3
3528 109 1
3581 109 1
3614 109 3
3665 109 1
3677 109 1
3775 109 4
3840 109 3
3936 109 2
4134 109 1
4200 109 3
4204 109 7
4228 109 1
4239 109 4
4390 109 1
4446 109 1
4528 109 2
4592 109 3
4799 109 2
5034 109 1
5141 109 2
5262 109 1
5277 109 1
5294 109 1
5341 109 1
5392 109 1
5453 109 3
5459 109 1
5674 109 1
5705 109 1
5707 109 1
5821 109 1
5867 109 3
53 110 1
141 110 1
189 110 1
190 110 1
224 110 1
227 110 6
284 110 1
473 110 1
506 110 2
524 110 3
555 110 2
720 110 1
737 110 1
791 110 2
942 110 1
980 110 1
1080 110 2
1105 110 11
1165 110 1
1212 110 1
1353 110 1
1375 110 2
1445 110 1
1452 110 1
1487 110 1
1670 110 1
1673 110 1
1707 110 1
1794 110 1
1875 110 1
1927 110 1
2069 110 1
2100 110 1
2172 110 1
2262 110 3
2305 110 2
2505 110 1
2562 110 1
2593 110 1
2722 110 1
2877 110 1
3050 110 1
3149 110 1
3218 110 1
3227 110 4
3392 110 4
3468 110 2
3686 110 1
4106 110 1
4126 110 1
4253 110 1
4384 110 2
4497 110 2
4498 110 2
4513 110 4
4740 110 1
4746 110 1
4899 110 2
4962 110 1
5065 110 8
5081 110 1
5119 110 2
5137 110 1
5254 110 1
5353 110 1
5525 110 1
5661 110 1
5741 110 1
5782 110 2
5821 110 1
5867 110 1
70 111 1
171 111 1
227 111 1
284 111 1
371 111 1
401 111 1
642 111 1
737 111 1
800 111 1
861 111 1
923 111 1
1058 111 2
1071 111 1
1123 111 3
1133 111 1
1373 111 1
1414 111 1
1431 111 1
1487 111 2
1498 111 1
1532 111 4
1535 111 1
1560 111 3
1621 111 1
1670 111 1
1717 111 1
1728 111 1
1770 111 1
1824 111 1
1905 111 1
1907 111 1
1933 111 1
2021 111 1
2059 111 10
2062 111 4
2146 111 1
2149 111 1
2315 111 1
2433 111 1
2447 111 1
2587 111 1
2655 111 1
2692 111 2
2717 111 1
2771 111 1
2877 111 1
3093 111 1
3147 111 1
3227 111 1
3256 111 2
3262 111 5
3571 111 2
3584 111 4
3614 111 2
3660 111 3
3679 111 1
3686 111 1
3700 111 1
3741 111 1
3885 111 1
3936 111 1
4051 111 1
4074 111 4
4076 111 2
4077 111 8
4204 111 2
4239 111 1
4360 111 1
4383 111 1
4414 111 1
4439 111 2
4505 111 1
4544 111 4
4690 111 1
4786 111 1
4805 111 1
4999 111 2
5137 111 1
5142 111 2
5155 111 1
5296 111 1
5525 111 2
5527 111 1
5574 111 2
5782 111 2
5835 111 1
5858 111 3
5867 111 1
24 112 2
38 112 1
46 112 2
141 112 1
181 112 2
473 112 1
535 112 1
737 112 1
803 112 1
810 112 1
1010 112 1
1042 112 1
1043 112 1
1120 112 1
1123 112 1
1146 112 1
1147 112 2
1186 112 1
1330 112 1
1345 112 1
1437 112 1
1487 112 6
1490 112 1
1664 112 2
1742 112 1
1818 112 1
1874 112 1
1903 112 1
1981 112 1
1989 112 2
2065 112 1
2197 112 2
2291 112 2
2548 112 1
2583 112 1
2608 112 1
2877 112 1
3039 112 1
3154 112 1
3218 112 5
3256 112 1
3371 112 1
3392 112 1
3488 112 1
3540 112 1
3637 112 2
3677 112 1
3681 112 1
3936 112 2
4200 112 1
4231 112 1
4428 112 1
4517 112 1
4528 112 1
4709 112 1
4715 112 1
4720 112 1
4736 112 1
4746 112 1
4750 112 1
4809 112 1
4899 112 1
4980 112 1
4992 112 1
5081 112 1
5088 112 1
5120 112 1
5142 112 3
5336 112 1
5352 112 1
5527 112 1
5574 112 1
5598 112 1
5670 112 1
5782 112 1
5841 112 1
5858 112 1
5864 112 2
5867 112 1
5901 112 1
70 113 1
208 113 1
227 113 1
248 113 1
284 113 1
311 113 1
362 113 7
432 113 1
473 113 3
477 113 1
571 113 1
657 113 1
755 113 1
836 113 2
1020 113 1
1042 113 1
1058 113 5
1068 113 1
1080 113 1
1146 113 1
1197 113 3
1330 113 1
1379 113 1
1452 113 1
1652 113 1
1664 113 1
1670 113 1
1680 113 1
1737 113 1
1851 113 2
1931 113 1
2009 113 1
2024 113 3
2059 113 1
2080 113 1
2200 113 1
2260 113 1
2395 113 1
2448 113 1
2539 113 2
2624 113 1
2626 113 1
2655 113 1
2726 113 1
2728 113 2
2769 113 2
2770 113 1
2813 113 1
2843 113 1
2877 113 1
2890 113 1
3060 113 2
3066 113 1
3094 113 2
3198 113 4
3310 113 3
3392 113 1
3418 113 1
3445 113 1
3541 113 1
3571 113 7
3677 113 1
3736 113 1
3766 113 1
3806 113 1
3859 113 1
3901 113 1
3941 113 1
3973 113 1
4082 113 2
4158 113 2
4215 113 1
4228 113 1
4369 113 3
4428 113 1
4461 113 1
4463 113 1
4517 113 1
4528 113 1
4536 113 3
4573 113 1
4574 113 1
4740 113 1
4741 113 2
4755 113 2
4769 113 1
4805 113 2
4834 113 2
4857 113 1
4880 113 1
4967 113 1
5088 113 1
5108 113 3
5119 113 1
5137 113 1
5142 113 1
5182 113 1
5254 113 1
5435 113 1
5439 113 1
5574 113 1
5581 113 1
5626 113 1
5670 113 2
5821 113 2
5867 113 1
181 114 1
187 114 1
525 114 1
554 114 1
696 114 1
778 114 1
1031 114 1
1141 114 1
1152 114 1
1330 114 5
1373 114 1
1377 114 1
1544 114 1
1560 114 5
1830 114 1
2022 114 1
2562 114 1
2745 114 2
3031 114 1
3035 114 1
3065 114 1
3147 114 1
3234 114 1
3374 114 1
3392 114 4
3413 114 1
3629 114 1
3741 114 1
3936 114 1
4158 114 1
4236 114 1
4238 114 1
4239 114 1
4369 114 1
4373 114 1
4390 114 1
4799 114 1
4805 114 1
4880 114 1
5014 114 1
5142 114 1
5392 114 1
5527 114 1
5587 114 1
5670 114 1
5867 114 1
5920 114 2
82 115 1
172 115 1
284 115 1
583 115 1
778 115 1
1398 115 1
1560 115 2
1652 115 1
1725 115 1
1824 115 1
1830 115 1
2200 115 1
3031 115 1
3234 115 1
3308 115 1
3392 115 3
3398 115 1
3413 115 1
3581 115 1
3662 115 1
3839 115 1
3936 115 1
4106 115 1
4158 115 1
4239 115 1
4307 115 2
4446 115 1
4528 115 1
4682 115 1
4834 115 1
4880 115 1
5155 115 1
5867 115 1
5936 116 1
5936 116 1
5936 116 1
403 116 4
635 116 1
1581 116 1
1790 116 3
1866 116 1
1897 116 1
2059 116 1
2200 116 1
2253 116 1
2260 116 3
2877 116 1
3622 116 2
3970 116 1
4158 116 1
4251 116 1
4356 116 1
4517 116 1
4761 116 2
4939 116 1
4999 116 1
5142 116 1
5628 116 2
5867 116 1
5936 117 1
5936 117 1
5936 117 1
5936 117 1
160 117 3
380 117 1
445 117 1
476 117 1
516 117 1
982 117 1
1120 117 1
1245 117 1
1425 117 1
1445 117 1
1487 117 1
1697 117 3
5936 117 1
2009 117 1
2028 117 1
2155 117 1
2200 117 2
2263 117 1
2290 117 1
2291 117 5
2296 117 3
2326 117 1
2330 117 1
2547 117 2
2548 117 5
2553 117 1
2650 117 1
2877 117 1
3003 117 1
3176 117 1
3471 117 1
3501 117 1
3681 117 1
4057 117 3
4158 117 1
4236 117 1
4528 117 1
4782 117 2
4799 117 1
4834 117 2
5240 117 1
5642 117 1
5867 117 1
5936 118 2
160 118 2
181 118 1
836 118 3
870 118 1
1445 118 1
1544 118 1
2009 118 2
2028 118 1
2200 118 2
2267 118 1
2547 118 1
2548 118 4
2634 118 1
2773 118 5
2869 118 1
3226 118 1
3741 118 1
4057 118 7
4799 118 2
4999 118 1
5142 118 1
5198 118 1
5201 118 1
5422 118 1
5477 118 1
5771 118 1
5866 118 1
5920 118 1
5936 119 2
5936 119 1
5936 119 1
5936 119 1
5936 119 3
5936 119 1
5936 119 1
5936 119 1
5936 119 1
5936 119 1
5936 119 8
5936 119 1
403 119 3
635 119 2
1152 119 3
1422 119 1
1488 119 2
1581 119 1
1790 119 1
1794 119 1
1866 119 1
1896 119 1
1897 119 2
2009 119 1
2022 119 1
2059 119 2
2146 119 5
2155 119 1
2200 119 1
2260 119 3
2292 119 2
2713 119 1
2789 119 1
2875 119 1
2877 119 1
3060 119 1
3115 119 2
3573 119 1
3614 119 2
3725 119 1
3838 119 1
3970 119 1
4088 119 2
4200 119 2
4236 119 1
4251 119 3
4390 119 1
4517 119 1
4761 119 2
4939 119 1
4979 119 1
4999 119 1
5142 119 2
5242 119 1
5492 119 1
5628 119 2
5661 119 1
5821 119 2
5867 119 1
160 120 3
186 120 1
846 120 1
874 120 1
1064 120 1
1560 120 3
2548 120 3
2605 120 1
2869 120 1
2954 120 3
3741 120 1
3748 120 1
4049 120 1
4057 120 1
4126 120 1
4158 120 1
4253 120 1
4677 120 1
4799 120 1
4834 120 1
4891 120 1
4958 120 1
5169 120 2
5677 120 3
5849 120 1
5866 120 1
5867 120 1
224 121 1
282 121 1
284 121 1
550 121 1
571 121 1
674 121 1
1379 121 1
1491 121 2
1535 121 1
1651 121 1
1790 121 2
1834 121 1
2047 121 2
2145 121 1
2200 121 1
2713 121 2
2774 121 1
2877 121 1
2999 121 1
3306 121 2
3621 121 1
3681 121 1
3714 121 1
3725 121 2
4039 121 2
4158 121 1
4200 121 1
4333 121 1
4376 121 1
4384 121 1
4696 121 1
4979 121 2
5142 121 1
5145 121 1
5197 121 1
5353 121 3
5439 121 1
395 122 2
705 122 2
865 122 2
1080 122 1
1083 122 1
1152 122 2
1373 122 1
1581 122 1
1883 122 1
1897 122 1
2142 122 1
2146 122 2
2348 122 1
2673 122 2
2877 122 1
2946 122 1
3038 122 3
3234 122 2
3421 122 2
3614 122 1
3658 122 1
4039 122 2
4087 122 1
4144 122 1
4158 122 2
4200 122 1
4231 122 2
4251 122 1
4390 122 1
4428 122 1
4528 122 1
4799 122 2
4887 122 2
4999 122 1
5351 122 2
5574 122 1
5686 122 2
5701 122 1
5762 122 1
5867 122 1
72 123 1
506 123 1
550 123 3
1770 123 1
2200 123 1
2260 123 1
2669 123 1
2877 123 1
3035 123 1
3071 123 2
3141 123 1
3392 123 1
3855 123 1
4090 123 1
4200 123 3
4239 123 1
4333 123 1
4979 123 1
5010 123 1
5142 123 1
5351 123 1
5353 123 2
5435 123 1
5525 123 3
5867 123 1
5936 124 1
283 124 1
369 124 1
636 124 7
1090 124 1
1323 124 2
1377 124 1
1497 124 1
1506 124 1
1581 124 1
2122 124 4
2146 124 1
2252 124 1
2379 124 1
2389 124 1
2869 124 1
2937 124 1
2938 124 2
3060 124 2
3141 124 1
3306 124 1
3352 124 2
3511 124 1
3572 124 1
3725 124 2
3896 124 1
3966 124 2
4090 124 2
4183 124 1
4200 124 4
4251 124 1
4517 124 1
4677 124 1
4799 124 3
5142 124 1
5161 124 1
5351 124 1
5525 124 1
5604 124 1
5661 124 1
5675 124 1
5866 124 1
